ticker,exchange_code,finnhub_symbol,asset_type,name_en
SIXJ,BATS,SIXJ,ETF,AllianzIM U.S. Large Cap 6 Month Buffer10 Jan/Jul ETF
SIXL,NYSE_ARCA,SIXL,ETF,ETC 6 Meridian Low Beta Equity ETF
SIXO,BATS,SIXO,ETF,AllianzIM U.S. Large Cap 6 Month Buffer10 Apr/Oct ETF
SIXP,BATS,SIXP,ETF,AllianzIM U.S. Large Cap 6 Month Buffer10 Mar/Sep ETF
SIXS,NYSE_ARCA,SIXS,ETF,ETC 6 Meridian Small Cap Equity ETF
SIXZ,BATS,SIXZ,ETF,AllianzIM U.S. Large Cap 6 Month Buffer10 May/Nov ETF
SIZE,NYSE_ARCA,SIZE,ETF,iShares MSCI USA Size Factor ETF
SJ,NASDAQ,SJ,STOCK,Scienjoy Holding Corporation - Class A Ordinary Shares
SJB,NYSE_ARCA,SJB,ETF,ProShares Short High Yield
SJCP,NASDAQ,SJCP,ETF,SanJac Alpha Core Plus Bond ETF
SJLD,NASDAQ,SJLD,ETF,SanJac Alpha Low Duration ETF
SJM,NYSE,SJM,STOCK,The J.M. Smucker Company Common Stock
SJNK,NYSE_ARCA,SJNK,ETF,State Street SPDR Bloomberg Short Term High Yield Bond ETF
SJT,NYSE,SJT,STOCK,San Juan Basin Royalty Trust Common Stock
SKBL,NASDAQ,SKBL,STOCK,Skyline Builders Group Holding Limited - Class A Ordinary Shares
SKE,NYSE,SKE,STOCK,Skeena Resources Limited Common Shares
SKF,NYSE_ARCA,SKF,ETF,ProShares UltraShort Financials
SKIL,NYSE,SKIL,STOCK,Skillsoft Corp. Class A Common Stock
SKIN,NASDAQ,SKIN,STOCK,SkinHealth Systems Inc. - Class A Common Stock
SKK,NASDAQ,SKK,STOCK,SKK Holdings Limited - Class A Ordinary Shares
SKLZ,NYSE,SKLZ,STOCK,Skillz Inc. Class A Common Stock
SKM,NYSE,SKM,STOCK,"SK Telecom Co., Ltd. Common Stock"
SKOR,NASDAQ,SKOR,ETF,FlexShares Credit-Scored US Corporate Bond Index Fund
SKRE,NASDAQ,SKRE,ETF,Tuttle Capital Daily 2X Inverse Regional Banks ETF
SKT,NYSE,SKT,STOCK,Tanger Inc. Common Stock
SKWD,NASDAQ,SKWD,STOCK,"Skyward Specialty Insurance Group, Inc. - Common Stock"
SKY,NYSE,SKY,STOCK,"Champion Homes, Inc. Common Stock"
SKYA,NASDAQ,SKYA,STOCK,"SkyAI, Inc. - Common Stock"
SKYE,NASDAQ,SKYE,STOCK,"Skye Bioscience, Inc. - Common Stock"
SKYH,NYSE,SKYH,STOCK,Sky Harbour Group Corporation Class A Common Stock
SKYQ,NASDAQ,SKYQ,STOCK,Sky Quarry Inc. - Common Stock
SKYT,NASDAQ,SKYT,STOCK,"SkyWater Technology, Inc. - Common Stock"
SKYU,NASDAQ,SKYU,ETF,ProShares Ultra Cloud Computing
SKYW,NASDAQ,SKYW,STOCK,"SkyWest, Inc. - Common Stock"
SKYX,NASDAQ,SKYX,STOCK,SKYX Platforms Corp. - Common Stock
SKYY,NASDAQ,SKYY,ETF,First Trust Cloud Computing ETF
SLAB,NASDAQ,SLAB,STOCK,"Silicon Laboratories, Inc. - Common Stock"
SLAI,NYSE,SLAI,STOCK,SOLAI Limited American Depositary Shares (each representing one hundred (100) Class A Ordinary Shares)
SLB,NYSE,SLB,STOCK,SLB Limited Common Shares
SLBT,NASDAQ,SLBT,STOCK,SL Science Holding Limited - Ordinary Shares
SLDB,NASDAQ,SLDB,STOCK,Solid Biosciences Inc. - Common Stock
SLDE,NASDAQ,SLDE,STOCK,"Slide Insurance Holdings, Inc. - Common Stock"
SLDP,NASDAQ,SLDP,STOCK,"Solid Power, Inc. - Class A Common Stock"
SLDR,NYSE_ARCA,SLDR,ETF,Global X Short-Term Treasury Ladder ETF
SLE,NASDAQ,SLE,STOCK,"Super League Enterprise, Inc. - Common Stock"
SLF,NYSE,SLF,STOCK,Sun Life Financial Inc. Common Stock
SLG,NYSE,SLG,STOCK,SL Green Realty Corp Common Stock
SLGB,NASDAQ,SLGB,STOCK,Smart Logistics Global Limited - Ordinary Shares
SLGL,NASDAQ,SLGL,STOCK,Sol-Gel Technologies Ltd. - Ordinary Shares
SLGN,NYSE,SLGN,STOCK,Silgan Holdings Inc. Common Stock
SLI,NYSE_AMERICAN,SLI,STOCK,Standard Lithium Ltd. Common Shares
SLJY,NYSE_ARCA,SLJY,ETF,Amplify SILJ Junior Silver Miners Covered Call ETF
SLM,NASDAQ,SLM,STOCK,SLM Corporation - Common Stock
SLMBP,NASDAQ,SLMBP,STOCK,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B"
SLMT,NASDAQ,SLMT,STOCK,Brera Holdings PLC - Class B Ordinary Shares
SLN,NASDAQ,SLN,STOCK,Silence Therapeutics Plc - American Depository Share
SLND,NYSE_AMERICAN,SLND,STOCK,"Southland Holdings, Inc. Common Stock"
SLNG,NASDAQ,SLNG,STOCK,"Stabilis Solutions, Inc. - Common Stock"
SLNH,NASDAQ,SLNH,STOCK,"Soluna Holdings, Inc. - Common Stock"
SLNHP,NASDAQ,SLNHP,STOCK,"Soluna Holdings, Inc. - 9.0% Series A Cumulative Perpetual Preferred Stock"
SLNZ,NYSE,SLNZ,ETF,TCW Senior Loan ETF
SLON,NYSE_ARCA,SLON,ETF,ProShares Ultra Solana ETF
SLP,NASDAQ,SLP,STOCK,"Simulations Plus, Inc. - Common Stock"
SLQD,NASDAQ,SLQD,ETF,iShares 0-5 Year Investment Grade Corporate Bond ETF
SLQT,NYSE,SLQT,STOCK,"SelectQuote, Inc. Common Stock"
SLRC,NASDAQ,SLRC,STOCK,SLR Investment Corp. - Closed End Fund
SLS,NASDAQ,SLS,STOCK,"SELLAS Life Sciences Group, Inc.  - Common Stock"
SLSN,NASDAQ,SLSN,STOCK,"Solesence, Inc. - Common stock"
SLSR,NYSE_AMERICAN,SLSR,STOCK,Solaris Resources Inc. Common Shares
SLTY,NYSE_ARCA,SLTY,ETF,YieldMax Ultra Short Option Income Strategy ETF
SLV,NYSE_ARCA,SLV,ETF,iShares Silver Trust
SLVM,NYSE,SLVM,STOCK,Sylvamo Corporation Common Stock
SLVO,NASDAQ,SLVO,ETF,"ETRACS Silver Shares Covered Call ETNs due April 21, 2033"
SLVP,BATS,SLVP,ETF,iShares MSCI Global Silver and Metals Miners ETF
SLVR,NASDAQ,SLVR,ETF,Sprott Silver Miners & Physical Silver ETF
SLVX,NYSE_ARCA,SLVX,ETF,Nicholas Silver Income ETF
SLWS,NYSE_ARCA,SLWS,ETF,Wisdom Short Duration Income ETF
SLX,NYSE_ARCA,SLX,ETF,VanEck Steel ETF
SLXN,NASDAQ,SLXN,STOCK,Silexion Therapeutics Corp - Ordinary Shares
SLYG,NYSE_ARCA,SLYG,ETF,State Street SPDR S&P 600 Small Cap Growth ETF
SLYV,NYSE_ARCA,SLYV,ETF,State Street SPDR S&P 600 Small Cap Value ETF
SM,NYSE,SM,STOCK,SM Energy Company Common Stock
SMA,NYSE,SMA,STOCK,"SmartStop Self Storage REIT, Inc. Common Stock"
SMAX,BATS,SMAX,ETF,iShares Large Cap Max Buffer Sep ETF
SMAY,BATS,SMAY,ETF,FT Vest U.S. Small Cap Moderate Buffer ETF - May
SMB,BATS,SMB,ETF,VanEck Short Muni ETF
SMBC,NASDAQ,SMBC,STOCK,"Southern Missouri Bancorp, Inc. - Common Stock"
SMBK,NYSE,SMBK,STOCK,"SmartFinancial, Inc. Common Stock"
SMBS,NYSE_ARCA,SMBS,ETF,Schwab Mortgage-Backed Securities ETF
SMC,NYSE,SMC,STOCK,Summit Midstream Corporation Common Stock
SMCF,NASDAQ,SMCF,ETF,Themes US Small Cap Cash Flow Champions ETF
SMCI,NASDAQ,SMCI,STOCK,"Super Micro Computer, Inc. - Common Stock"
SMCL,NASDAQ,SMCL,ETF,GraniteShares 2x Long SMCI Daily ETF
SMCO,NASDAQ,SMCO,ETF,Hilton Small-MidCap Opportunity ETF
SMCP,NYSE_ARCA,SMCP,ETF,SMART Mid Cap ETF
SMCX,NASDAQ,SMCX,ETF,Defiance Daily Target 2X Long SMCI ETF
SMCY,NYSE_ARCA,SMCY,ETF,YieldMax SMCI Option Income Strategy ETF
SMCZ,NASDAQ,SMCZ,ETF,Defiance Daily Target 2X Short SMCI ETF
SMDD,NYSE_ARCA,SMDD,ETF,UltraPro Short MidCap400
SMDV,BATS,SMDV,ETF,ProShares Russell 2000 Dividend Growers ETF
SMDX,NYSE_ARCA,SMDX,ETF,Intech S&P Small-Mid Cap Diversified Alpha ETF
SMFG,NYSE,SMFG,STOCK,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan)
SMG,NYSE,SMG,STOCK,Scotts Miracle-Gro Company (The) Common Stock
SMH,NASDAQ,SMH,ETF,VanEck Semiconductor ETF
SMHB,NYSE_ARCA,SMHB,STOCK,ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B
SMHI,NYSE,SMHI,STOCK,SEACOR Marine Holdings Inc. Common Stock
SMHX,NASDAQ,SMHX,ETF,VanEck Fabless Semiconductor ETF
SMID,NASDAQ,SMID,STOCK,Smith-Midland Corporation - Common Stock
SMIG,NYSE_ARCA,SMIG,ETF,Bahl & Gaynor Small/Mid Cap Income Growth ETF
SMIN,BATS,SMIN,ETF,Ishares MSCI India Small Cap ETF
SMIZ,NYSE_ARCA,SMIZ,ETF,Zacks Small/Mid Cap ETF
SMJF,NYSE_AMERICAN,SMJF,STOCK,SMJ International Holdings Inc. Class A Ordinary Shares
SMLF,NYSE_ARCA,SMLF,ETF,iShares U.S. Small-Cap Equity Factor ETF
SMLL,NYSE_ARCA,SMLL,ETF,Harbor Active Small Cap ETF
SMLV,NYSE_ARCA,SMLV,ETF,State Street SPDR US Small Cap Low Volatility Index ETF
SMMD,BATS,SMMD,ETF,iShares Russell 2500 ETF
SMMT,NASDAQ,SMMT,STOCK,Summit Therapeutics Inc.  - Common Stock
SMMU,NYSE_ARCA,SMMU,ETF,Short Term Municipal Bond Active Exchange-Traded Fund
SMMV,BATS,SMMV,ETF,iShares MSCI USA Small-Cap Min Vol Factor ETF
SMN,NYSE_ARCA,SMN,ETF,ProShares UltraShort Materials
SMOG,NYSE_ARCA,SMOG,ETF,VanEck Low Carbon Energy ETF
SMOM,NASDAQ,SMOM,ETF,Symmetry Panoramic Sector Momentum ETF
SMOT,BATS,SMOT,ETF,VanEck Morningstar SMID Moat ETF
SMOX,NYSE_ARCA,SMOX,ETF,Horizon Small/Mid Cap Core Equity ETF
SMP,NYSE,SMP,STOCK,"Standard Motor Products, Inc. Common Stock"
SMPL,NASDAQ,SMPL,STOCK,The Simply Good Foods Company - Common Stock
SMR,NYSE,SMR,STOCK,NuScale Power Corporation Class A Common Stock
SMRF,NYSE_ARCA,SMRF,ETF,"ALPS Nautilus SMR, Nuclear & Technology ETF"
SMRI,NASDAQ,SMRI,ETF,Bushido Capital US Equity ETF
SMRT,NYSE,SMRT,STOCK,"SmartRent, Inc. Class A Common Stock"
SMSI,NASDAQ,SMSI,STOCK,"Smith Micro Software, Inc. - Common Stock"
SMST,NASDAQ,SMST,ETF,Defiance Daily Target 2x Short MSTR ETF
SMTC,NASDAQ,SMTC,STOCK,Semtech Corporation - Common Stock
SMTH,NYSE_ARCA,SMTH,ETF,ALPS Smith Core Plus Bond ETF
SMTI,NASDAQ,SMTI,STOCK,Sanara MedTech Inc. - Common Stock
SMTK,NASDAQ,SMTK,STOCK,"SmartKem, Inc. - Common Stock"
SMU,BATS,SMU,ETF,Tradr 2X Long SMR Daily ETF
SMUP,BATS,SMUP,ETF,T-REX 2X Long SMR Daily Target ETF
SMWB,NYSE,SMWB,STOCK,Similarweb Ltd. Ordinary Shares
SMX,NASDAQ,SMX,STOCK,SMX (Security Matters) Public Limited Company - Ordinary Shares
SMXT,NASDAQ,SMXT,STOCK,Solarmax Technology Inc. - Common Stock
SMYY,NASDAQ,SMYY,ETF,GraniteShares YieldBOOST SMCI ETF
SMZ,BATS,SMZ,ETF,Tradr 2X Short SMR Daily ETF
SN,NYSE,SN,STOCK,"SharkNinja, Inc. Ordinary Shares"
SNA,NYSE,SNA,STOCK,Snap-On Incorporated Common Stock
SNAG,NASDAQ,SNAG,ETF,Leverage Shares 2x Long SNAP Daily ETF
SNAL,NASDAQ,SNAL,STOCK,"Snail, Inc. - Class A Common Stock"
SNAP,NYSE,SNAP,STOCK,Snap Inc. Class A Common Stock
SNAV,BATS,SNAV,ETF,Mohr Sector Nav ETF
SNBR,NASDAQ,SNBR,STOCK,Sleep Number Corporation - Common Stock
SND,NASDAQ,SND,STOCK,"Smart Sand, Inc. - Common Stock"
SNDA,NYSE,SNDA,STOCK,"Sonida Senior Living, Inc. Common Stock"
SNDG,BATS,SNDG,ETF,Leverage Shares 2X Long SNDK Daily ETF
SNDK,NASDAQ,SNDK,STOCK,Sandisk Corporation - Common Stock When-Issued
SNDL,NASDAQ,SNDL,STOCK,SNDL Inc. - Common Shares
SNDQ,BATS,SNDQ,ETF,Tradr 2X Short SNDK Daily ETF
SNDR,NYSE,SNDR,STOCK,"Schneider National, Inc. Common Stock"
SNDU,BATS,SNDU,ETF,T-REX 2X Long SNDK Daily Target ETF
SNDX,NASDAQ,SNDX,STOCK,"Syndax Pharmaceuticals, Inc. - Common Stock"
SNES,NASDAQ,SNES,STOCK,"SenesTech, Inc. - Common Stock"
SNEX,NASDAQ,SNEX,STOCK,StoneX Group Inc. - Common Stock
SNFCA,NASDAQ,SNFCA,STOCK,Security National Financial Corporation - Class A Common Stock
SNGX,NASDAQ,SNGX,STOCK,"Soligenix, Inc. - Common Stock"
SNK,BATS,SNK,ETF,GraniteShares 2x Short SpaceX Daily ETF
SNN,NYSE,SNN,STOCK,"Smith & Nephew SNATS, Inc. Common Stock"
SNOA,NASDAQ,SNOA,STOCK,"Sonoma Pharmaceuticals, Inc. - Common Stock"
SNOU,BATS,SNOU,ETF,T-REX 2X Long SNOW Daily Target ETF
SNOV,BATS,SNOV,ETF,FT Vest U.S. Small Cap Moderate Buffer ETF - November
SNOW,NYSE,SNOW,STOCK,Snowflake Inc. Common Stock
SNOY,NYSE_ARCA,SNOY,ETF,YieldMax SNOW Option Income Strategy ETF
SNPD,BATS,SNPD,ETF,Xtrackers S&P Dividend Aristocrats Screened ETF
SNPE,NYSE_ARCA,SNPE,ETF,Xtrackers S&P 500 Scored & Screened ETF
SNPG,BATS,SNPG,ETF,Xtrackers S&P 500 Growth Scored & Screened ETF
SNPS,NASDAQ,SNPS,STOCK,"Synopsys, Inc. - Common Stock"
SNSE,NASDAQ,SNSE,STOCK,"Sensei Biotherapeutics, Inc. - Common Stock"
SNSR,NASDAQ,SNSR,ETF,Global X Internet of Things ETF
SNT,NASDAQ,SNT,STOCK,Senstar Technologies Corporation - Common Shares
SNTG,NASDAQ,SNTG,STOCK,Sentage Holdings Inc. - Class A Ordinary Shares
SNTH,NYSE_ARCA,SNTH,ETF,MRP SynthEquity ETF
SNTI,NASDAQ,SNTI,STOCK,"Senti Biosciences Holdings, Inc. - Common Stock"
SNWV,NASDAQ,SNWV,STOCK,"SANUWAVE Health, Inc. - Common Stock"
SNX,NYSE,SNX,STOCK,TD SYNNEX Corporation Common Stock
SNXX,BATS,SNXX,ETF,Tradr 2X Long SNDK Daily ETF
SNY,NASDAQ,SNY,STOCK,Sanofi - American Depositary Shares
SNYR,NASDAQ,SNYR,STOCK,Synergy CHC Corp. - Common Stock
SO,NYSE,SO,STOCK,Southern Company (The) Common Stock
SOAR,NYSE_AMERICAN,SOAR,STOCK,"Volato Group, Inc. Class A Common Stock"
SOBO,NYSE,SOBO,STOCK,South Bow Corporation Common Shares
SOBR,NASDAQ,SOBR,STOCK,"SOBR Safe, Inc. - Common Stock"
SOC,NYSE,SOC,STOCK,Sable Offshore Corp. Common Stock
SOCA,NASDAQ,SOCA,STOCK,Solarius Capital Acquisition Corp. - Class A Ordinary Share
SOCL,NASDAQ,SOCL,ETF,Global X Social Media ETF
SOEZ,NYSE_ARCA,SOEZ,ETF,Franklin Solana ETF
SOFA,NASDAQ,SOFA,ETF,Direxion Daily SOFI Bull 2X ETF
SOFI,NASDAQ,SOFI,STOCK,"SoFi Technologies, Inc.  - Common Stock"
SOFR,NYSE_ARCA,SOFR,ETF,Amplify Samsung SOFR ETF
SOFX,NASDAQ,SOFX,ETF,Defiance Daily Target 2X Long SOFI ETF
SOGP,NASDAQ,SOGP,STOCK,Sound Group Inc. - American Depositary Shares
SOHU,NASDAQ,SOHU,STOCK,Sohu.com Limited  - American Depositary Shares
SOJC,NYSE,SOJC,STOCK,"Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077"
SOJD,NYSE,SOJD,STOCK,"Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080"
SOJE,NYSE,SOJE,STOCK,"Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15, 2060"
SOJF,NYSE,SOJF,STOCK,"Southern Company (The) Series 2025A 6.50% Junior Subordinated Notes due March 15, 2085"
SOLC,NASDAQ,SOLC,ETF,Canary Marinade Solana ETF
SOLM,BATS,SOLM,ETF,Amplify Solana 3% Monthly Option Income ETF
SOLR,NYSE_ARCA,SOLR,ETF,Guinness Atkinson Sustainable Energy ETF
SOLS,NASDAQ,SOLS,STOCK,Solstice Advanced Materials Inc. - Common Stock
SOLT,NASDAQ,SOLT,ETF,2x Solana ETF
SOLV,NYSE,SOLV,STOCK,Solventum Corporation Common Stock
SOLZ,NASDAQ,SOLZ,ETF,Solana ETF
SON,NYSE,SON,STOCK,Sonoco Products Company Common Stock
SONM,NASDAQ,SONM,STOCK,"DNA X, Inc. - Common Stock"
SONO,NASDAQ,SONO,STOCK,"Sonos, Inc. - Common Stock"
SONY,NYSE,SONY,STOCK,Sony Group Corporation American Depositary Shares
SOPH,NASDAQ,SOPH,STOCK,SOPHiA GENETICS SA - Ordinary Shares
SOR,NYSE,SOR,STOCK,"Source Capital, Inc. Cmn Shs of BI"
SORA,NASDAQ,SORA,STOCK,AsiaStrategy - Ordinary Shares
SORN,NASDAQ,SORN,STOCK,Soren Acquisition Corp. - Class A Ordinary Shares
SOS,NYSE,SOS,STOCK,SOS Limited Class A Ordinary Shares
SOTK,NASDAQ,SOTK,STOCK,Sono-Tek Corporation - Common Stock
SOUL,NYSE,SOUL,STOCK,Soulpower Acquisition Corporation Class A Ordinary Shares
SOUN,NASDAQ,SOUN,STOCK,"SoundHound AI, Inc. - Class A Common Stock"
SOUX,NASDAQ,SOUX,ETF,Defiance Daily Target 2X Long SOUN ETF
SOVF,NYSE_ARCA,SOVF,ETF,Sovereign's Capital Flourish Fund
SOWG,NASDAQ,SOWG,STOCK,Sow Good Inc. - Common Stock
SOXL,NYSE_ARCA,SOXL,ETF,Direxion Daily Semiconductor Bull 3X ETF
SOXQ,NASDAQ,SOXQ,ETF,Invesco PHLX Semiconductor ETF
SOXS,NYSE_ARCA,SOXS,ETF,Direxion Daily Semiconductor Bear 3X ETF
SOXX,NASDAQ,SOXX,ETF,iShares PHLX SOX Semiconductor Sector Index Fund
SOXY,NYSE_ARCA,SOXY,ETF,YieldMax Target 12 Semiconductor Option Income ETF
SOYB,NYSE_ARCA,SOYB,ETF,Teucrium Soybean Fund ETV
SPAB,NYSE_ARCA,SPAB,ETF,State Street SPDR Portfolio Aggregate Bond ETF
SPAI,NASDAQ,SPAI,STOCK,Safe Pro Group Inc. - Common Stock
SPAL,BATS,SPAL,ETF,GraniteShares 2x Long SpaceX Daily ETF
SPAM,NASDAQ,SPAM,ETF,Themes Cybersecurity ETF
SPAQ,NASDAQ,SPAQ,ETF,Horizon Kinetics SPAC Active ETF
SPAX,NYSE_ARCA,SPAX,ETF,T-REX 2X Long SpaceX Daily Target ETF
SPB,NYSE,SPB,STOCK,"Spectrum Brands Holdings, Inc. Common Stock"
SPBC,NASDAQ,SPBC,ETF,Simplify US Equity PLUS Bitcoin Strategy ETF
SPBO,NYSE_ARCA,SPBO,ETF,State Street SPDR Portfolio Corporate Bond ETF
SPBU,BATS,SPBU,ETF,AllianzIM Buffer15 Uncapped Allocation ETF
SPBW,BATS,SPBW,ETF,AllianzIM Buffer20 Allocation ETF
SPBX,BATS,SPBX,ETF,AllianzIM 6 Month Buffer10 Allocation ETF
SPCB,NASDAQ,SPCB,STOCK,"SuperCom, Ltd. - Ordinary Shares"
SPCE,NYSE,SPCE,STOCK,"Virgin Galactic Holdings, Inc. Common Stock"
SPCF,NYSE_ARCA,SPCF,ETF,ProShares Ultra SpaceX
SPCG,BATS,SPCG,ETF,Tradr 2X Short SpaceX Daily ETF
SPCH,BATS,SPCH,ETF,Leverage Shares 2X Long SPCX Daily ETF
SPCI,BATS,SPCI,ETF,Tuttle Capital Space Industry Income Blast ETF
SPCK,NASDAQ,SPCK,ETF,SPAC and New Issue ETF
SPCL,BATS,SPCL,ETF,Defiance Pure Space Daily 2X Strategy ETF
SPCM,BATS,SPCM,ETF,Tradr 2X Long SpaceX Daily ETF
SPCQ,BATS,SPCQ,ETF,Defiance Daily Target 2X Short SpaceX ETF
SPCT,NASDAQ,SPCT,ETF,Liberty One Spectrum ETF
SPCU,BATS,SPCU,ETF,Defiance Daily Target 2X Long SpaceX ETF
SPCX,NASDAQ,SPCX,STOCK,Space Exploration Technologies Corp. - Class A Common Stock
SPCZ,BATS,SPCZ,ETF,RiverNorth Enhanced Pre-Merger SPAC ETF
SPD,NYSE_ARCA,SPD,ETF,Simplify US Equity PLUS Downside Convexity ETF
SPDF,BATS,SPDF,ETF,Defender Risk Adaptive 500 ETF
SPDG,NYSE_ARCA,SPDG,ETF,State Street SPDR Portfolio S&P Sector Neutral Dividend ETF
SPDN,NYSE_ARCA,SPDN,ETF,Direxion Daily S&P 500 Bear 1X ETF
SPDV,NYSE_ARCA,SPDV,ETF,AAM S&P 500 High Dividend Value ETF
SPDW,NYSE_ARCA,SPDW,ETF,State Street SPDR Portfolio Developed World ex-US ETF
SPE,NYSE,SPE,STOCK,"Special Opportunities Fund, Inc Common Stock"
SPEG,NASDAQ,SPEG,STOCK,Silver Pegasus Acquisition Corp - Class A Ordinary Shares
SPEM,NYSE_ARCA,SPEM,ETF,State Street SPDR Portfolio Emerging Markets ETF
SPEU,NYSE_ARCA,SPEU,ETF,State Street SPDR Portfolio Europe ETF
SPFF,NYSE_ARCA,SPFF,ETF,Global X SuperIncome Preferred ETF
SPFI,NASDAQ,SPFI,STOCK,"South Plains Financial, Inc. - Common Stock"
SPG,NYSE,SPG,STOCK,"Simon Property Group, Inc. Common Stock"
SPGI,NYSE,SPGI,STOCK,S&P Global Inc. Common Stock
SPGM,NYSE_ARCA,SPGM,ETF,State Street SPDR Portfolio MSCI Global Stock Market ETF
SPGP,NYSE_ARCA,SPGP,ETF,Invesco S&P 500 GARP ETF
SPH,NYSE,SPH,STOCK,"Suburban Propane Partners, L.P. Common Stock"
SPHB,NYSE_ARCA,SPHB,ETF,Invesco S&P 500 High Beta ETF
SPHD,NYSE_ARCA,SPHD,ETF,Invesco S&P 500 High Dividend Low Volatility ETF
SPHL,NASDAQ,SPHL,STOCK,Springview Holdings Ltd - Ordinary shares
SPHQ,NYSE_ARCA,SPHQ,ETF,Invesco S&P 500 Quality ETF
SPHR,NYSE,SPHR,STOCK,Sphere Entertainment Co. Class A Common Stock
SPHY,NYSE_ARCA,SPHY,ETF,State Street SPDR Portfolio High Yield Bond ETF
SPIB,NYSE_ARCA,SPIB,ETF,State Street SPDR Portfolio Intermediate Term Corporate Bond ETF
SPIN,BATS,SPIN,ETF,State Street US Equity Premium Income ETF
SPIP,NYSE_ARCA,SPIP,ETF,State Street SPDR Portfolio TIPS ETF
SPIR,NYSE,SPIR,STOCK,"Spire Global, Inc. Class A Common Stock"
SPIT,NASDAQ,SPIT,ETF,F/m Emerald Special Situations ETF
SPKL,NASDAQ,SPKL,STOCK,Spark I Acquisition Corp. - Class A Ordinary Share
SPLB,NYSE_ARCA,SPLB,ETF,State Street SPDR Portfolio Long Term Corporate Bond ETF
SPLS,BATS,SPLS,ETF,PIMCO US Stocks PLUS Active Bond Exchange-Traded Fund
SPLV,NYSE_ARCA,SPLV,ETF,Invesco S&P 500 Low Volatility ETF
SPMA,NYSE,SPMA,STOCK,"Sound Point Meridian Capital, Inc. 8.00% Series A Preferred Shares Due 2029"
SPMB,NYSE_ARCA,SPMB,ETF,State Street SPDR Portfolio Mortgage Backed Bond ETF
SPMC,NYSE,SPMC,STOCK,"Sound Point Meridian Capital, Inc. Common Stock"
SPMD,NYSE_ARCA,SPMD,ETF,State Street SPDR Portfolio S&P 400 Mid Cap ETF
SPME,NYSE,SPME,STOCK,"Sound Point Meridian Capital, Inc. 7.875% Series B Preferred Shares due 2030"
SPMO,NYSE_ARCA,SPMO,ETF,Invesco S&P 500 Momentum ETF
SPNT,NYSE,SPNT,STOCK,SiriusPoint Ltd. Common Shares
SPOG,NASDAQ,SPOG,ETF,Leverage Shares 2X Long SPOT Daily ETF
SPOK,NASDAQ,SPOK,STOCK,"Spok Holdings, Inc. - Common Stock"
SPOT,NYSE,SPOT,STOCK,Spotify Technology S.A. Ordinary Shares
SPPL,NASDAQ,SPPL,STOCK,SIMPPLE LTD. - Ordinary Shares
SPPP,NYSE_ARCA,SPPP,ETF,Sprott Physical Platinum and Palladium Trust
SPRB,NASDAQ,SPRB,STOCK,"Spruce Biosciences, Inc. - Common Stock"
SPRC,NASDAQ,SPRC,STOCK,SciSparc Ltd. - Ordinary Shares
SPRE,NYSE_ARCA,SPRE,ETF,SP Funds S&P Global REIT Sharia ETF
SPRO,NASDAQ,SPRO,STOCK,"Spero Therapeutics, Inc. - Common Stock"
SPRU,NYSE,SPRU,STOCK,Spruce Power Holding Corporation Class A Common Stock
SPRX,NASDAQ,SPRX,ETF,Spear Alpha ETF
SPRY,NASDAQ,SPRY,STOCK,"ARS Pharmaceuticals, Inc. - Common Stock"
SPSB,NYSE_ARCA,SPSB,ETF,State Street SPDR Portfolio Short Term Corporate Bond ETF
SPSC,NASDAQ,SPSC,STOCK,"SPS Commerce, Inc. - Common Stock"
SPSK,NYSE_ARCA,SPSK,ETF,SP Funds Dow Jones Global Sukuk ETF
SPSM,NYSE_ARCA,SPSM,ETF,State Street SPDR Portfolio S&P 600 Small Cap ETF
SPT,NASDAQ,SPT,STOCK,"Sprout Social, Inc - Class A Common Stock"
SPTB,NYSE_ARCA,SPTB,ETF,State Street SPDR Portfolio Treasury ETF
SPTE,NYSE_ARCA,SPTE,ETF,SP Funds S&P Global Technology ETF
SPTI,NYSE_ARCA,SPTI,ETF,State Street SPDR Portfolio Intermediate Term Treasury ETF
SPTL,NYSE_ARCA,SPTL,ETF,State Street SPDR Portfolio Long Term Treasury ETF
SPTM,NYSE_ARCA,SPTM,ETF,State Street SPDR Portfolio S&P 1500 Composite Stock Market ETF
SPTS,NYSE_ARCA,SPTS,ETF,State Street SPDR Portfolio Short Term Treasury ETF
SPTU,NYSE_ARCA,SPTU,ETF,State Street SPDR Portfolio Ultra Short T-Bill ETF
SPTX,NASDAQ,SPTX,STOCK,"Seaport Therapeutics, Inc. - Common Stock"
SPUC,NYSE_ARCA,SPUC,ETF,Simplify US Equity PLUS Upside Convexity ETF
SPUS,NYSE_ARCA,SPUS,ETF,SP Funds S&P 500 Sharia Industry Exclusions ETF
SPUT,NYSE_ARCA,SPUT,ETF,Innovator Equity Premium Income - Daily PutWrite ETF
SPUU,NYSE_ARCA,SPUU,ETF,Direxion Daily S&P 500 Bull 2X ETF
SPVM,NYSE_ARCA,SPVM,ETF,Invesco S&P 500 Value with Momentum ETF
